id,image_url,image_url_suffix,imageUrls,product_url,color,occasion,size,width,suited_for,brand_name,brand_name_en,model_name,prices,is_tbyb,tags,color_options,totalColorAvailable,is_ditto,classification,specifications,wishlistCount,purchaseCount,avgRating,hashtagList,offerName,cmsLinkAndroid,cmsLinkIos,qty,frameColorImage,subCollection,subCollectionId,inclusiveText,relatedItems,isCygnusEnabled,isCashbackApplicable,searchProductName,prescriptionType,brand_logo,totalNoOfRatings,arModelAndroidUrl,arModelIOSUrl,arModelMsiteAndDesktopUrl,arModelOriginalUrl
141767,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e12784-c2-dupc-eyeglass_g_2569.jpg,/j/o/john-jacobs-jj-e12784-c2-dupc-eyeglass_g_2569.jpg,[],https://www.lenskart.com/transparent-full-rim-round-small-size-48-john-jacobs-rich-acetate-jj-e12784-c2-eyeglasses-dup.html,Transparent,,Medium,134 mm,,John Jacobs Computer Glasses,John Jacobs Computer Glasses,JJ E12784,"4000,4000",False,John Jacobs,[],0,True,eyeframe,[],2886,330,4.4,"Medium,Round,John Jacobs Computer Glasses,Full Rim",JJCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,1431,https://ds-static.lenskart.com/product_color_bubble_images/141767_bubble.png,BLU COMPUTER GLASSES,26633.0,,[],True,False,,[],https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,38.0,https://lookr-static.lenskart.com/frameassets/141767/android/sku_141767.glb,https://lookr-static.lenskart.com/frameassets/141767/ios/sku_141767.scn,,https://lookr-static.lenskart.com/frameassets/141767/orignal/sku_141767.glb
141792,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e10118-c2-dupc-eyeglasses_G_5189.jpg,/j/o/john-jacobs-jj-e10118-c2-dupc-eyeglasses_G_5189.jpg,[],https://www.lenskart.com/tortoise-full-rim-round-small-size-49-john-jacobs-rich-acetate-jj-e10118-c2-eyeglasses-dup.html,Brown,,Medium,135 mm,,John Jacobs Computer Glasses,John Jacobs Computer Glasses,JJ E10118,"4000,4000",False,John Jacobs,[],0,True,eyeframe,[],998,182,4.3,"Medium,Round,John Jacobs Computer Glasses,Full Rim",JJCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,1625,https://ds-static.lenskart.com/product_color_bubble_images/141792_bubble.png,BLU COMPUTER GLASSES,26633.0,,[],True,False,,[],https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,182.0,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/141792/android/sku_141792.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/141792/ios/sku_141792.scn,https://3d-asset-lookr.s3-ap-southeast-1.amazonaws.com/frameassets/115408/orignal/sku_115408.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/141792/orignal/sku_141792.glb
141793,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e10118-c1-dupc-eyeglasses__j_0767.jpg,/j/o/john-jacobs-jj-e10118-c1-dupc-eyeglasses__j_0767.jpg,[],https://www.lenskart.com/black-full-rim-round-small-size-49-john-jacobs-rich-acetate-jj-e10118-c1-eyeglasses-dup.html,Black,,Medium,135 mm,,John Jacobs Computer Glasses,John Jacobs Computer Glasses,JJ E10118,"4000,4000",False,John Jacobs,[],0,True,eyeframe,[],1883,437,4.3,"Medium,Round,John Jacobs Computer Glasses,Full Rim",JJCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,378,https://ds-static.lenskart.com/product_color_bubble_images/141793_bubble.png,BLU COMPUTER GLASSES,26633.0,,[],True,False,,[],https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,182.0,https://lookr-static.lenskart.com/frameassets/141793/android/sku_141793.glb,https://lookr-static.lenskart.com/frameassets/141793/ios/sku_141793.scn,,https://lookr-static.lenskart.com/frameassets/141793/orignal/sku_141793.glb
141798,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e10004-c5-dupc-eyeglasses_g_2577.jpg,/j/o/john-jacobs-jj-e10004-c5-dupc-eyeglasses_g_2577.jpg,[],https://www.lenskart.com/grey-transparent-full-rim-wayfarer-shape-small-size-50-john-jacobs-rich-acetate-jj-e10004-c5-eyeglasses-dup.html,Dual Color,,Narrow,133 mm,,John Jacobs Computer Glasses,John Jacobs Computer Glasses,JJ E10004,"4000,4000",False,John Jacobs,[],0,True,eyeframe,[],1653,226,4.4,"Narrow,Wayfarer,John Jacobs Computer Glasses,Full Rim",JJCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,2202,https://ds-static.lenskart.com/product_color_bubble_images/141798_bubble.png,BLU COMPUTER GLASSES,26633.0,,[],True,False,,[],https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,156.0,https://lookr-static.lenskart.com/frameassets/141798/android/sku_141798.glb,https://lookr-static.lenskart.com/frameassets/141798/ios/sku_141798.scn,,https://lookr-static.lenskart.com/frameassets/141798/orignal/sku_141798.glb
141796,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e10005-c2-dupc-eyeglasses_eyeglasses_j_0571_image_pla.jpg,/j/o/john-jacobs-jj-e10005-c2-dupc-eyeglasses_eyeglasses_j_0571_image_pla.jpg,[],https://www.lenskart.com/blue-transparent-full-rim-rectangle-small-size-50-john-jacobs-rich-acetate-jj-e10005-c2-eyeglasses-dup.html,Blue,,Medium,134 mm,,John Jacobs Computer Glasses,John Jacobs Computer Glasses,JJ E10005,"4000,4000",False,John Jacobs,[],0,True,eyeframe,[],1443,422,4.2,"Medium,Rectangle,John Jacobs Computer Glasses,Full Rim",JJCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,244,https://ds-static.lenskart.com/product_color_bubble_images/141796_bubble.png,BLU COMPUTER GLASSES,26633.0,,[],True,False,,[],https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,193.0,https://lookr-static.lenskart.com/frameassets/141796/android/sku_141796.glb,https://lookr-static.lenskart.com/frameassets/141796/ios/sku_141796.scn,,https://lookr-static.lenskart.com/frameassets/141796/orignal/sku_141796.glb
141821,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/blue-block-phone-&-computer-glasses:-black-tortoise-full-rim-round-john-jacobs-rich-acetate-jj-e12543-c1_john-jacobs-full-rim-jj-e12543-c1-dupc-eyeglasses_g_115822_02_2022.jpg,/j/i/blue-block-phone-&-computer-glasses:-black-tortoise-full-rim-round-john-jacobs-rich-acetate-jj-e12543-c1_john-jacobs-full-rim-jj-e12543-c1-dupc-eyeglasses_g_115822_02_2022.jpg,[],https://www.lenskart.com/black-full-rim-round-medium-size-50-john-jacobs-rich-acetate-jj-e12543-c1-eyeglasse-dup.html,Black,,Medium,137 mm,,John Jacobs Computer Glasses,John Jacobs Computer Glasses,JJ E12543,"4000,4000",False,John Jacobs,[],0,True,eyeframe,[],1718,443,4.4,"Medium,Round,John Jacobs Computer Glasses,Full Rim",JJCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,323,https://ds-static.lenskart.com/product_color_bubble_images/141821_bubble.png,BLU COMPUTER GLASSES,26633.0,,[],True,False,,[],https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,64.0,https://lookr-static.lenskart.com/frameassets/141821/android/sku_141821.glb,https://lookr-static.lenskart.com/frameassets/141821/ios/sku_141821.scn,,https://lookr-static.lenskart.com/frameassets/141821/orignal/sku_141821.glb
141832,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e11820-c4-dupc-eyeglasses_g_2477.jpg,/j/o/john-jacobs-jj-e11820-c4-dupc-eyeglasses_g_2477.jpg,[],https://www.lenskart.com/transparent-tortoise-full-rim-square-medium-size-52-john-jacobs-rich-acetate-jj-e11820-c4-eyeglasses-dup.html,Transparent,,Medium,137 mm,,John Jacobs Computer Glasses,John Jacobs Computer Glasses,JJ E11820,"4000,4000",False,John Jacobs,[],0,True,eyeframe,[],1154,209,4.3,"Medium,Rectangle,John Jacobs Computer Glasses,Full Rim",JJCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,2906,https://ds-static.lenskart.com/product_color_bubble_images/141832_bubble.png,BLU COMPUTER GLASSES,26633.0,,[],True,False,,[],https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,154.0,https://lookr-static.lenskart.com/frameassets/141832/android/sku_141832.glb,https://lookr-static.lenskart.com/frameassets/141832/ios/sku_141832.scn,,https://lookr-static.lenskart.com/frameassets/141832/orignal/sku_141832.glb
141836,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e11735-c3-dupc-eyeglasses_g_1231.jpg,/j/o/john-jacobs-jj-e11735-c3-dupc-eyeglasses_g_1231.jpg,[],https://www.lenskart.com/tortoise-full-rim-square-medium-size-52-john-jacobs-rich-acetate-jj-e11735-c3-eyeglasses-dup.html,Brown,,Wide,139 mm,,John Jacobs Computer Glasses,John Jacobs Computer Glasses,JJ E11735,"4000,4000",False,John Jacobs,[],0,True,eyeframe,[],478,77,4.15,"Wide,Square,John Jacobs Computer Glasses,Full Rim",JJCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,85,https://ds-static.lenskart.com/product_color_bubble_images/141836_bubble.png,BLU COMPUTER GLASSES,26633.0,,[],False,False,,[],https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,67.0,https://lookr-static.lenskart.com/frameassets/141836/android/sku_141836.glb,https://lookr-static.lenskart.com/frameassets/141836/ios/sku_141836.scn,,https://lookr-static.lenskart.com/frameassets/141836/orignal/sku_141836.glb
141843,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/blue-block-phone-&-computer-glasses:-transparent-full-rim-rectangle-john-jacobs-rich-acetate-jj-e11724-c4_john-jacobs-jj-e11724-c4-dupc-eyeglasses_g_889722_02_2022.jpg,/j/i/blue-block-phone-&-computer-glasses:-transparent-full-rim-rectangle-john-jacobs-rich-acetate-jj-e11724-c4_john-jacobs-jj-e11724-c4-dupc-eyeglasses_g_889722_02_2022.jpg,[],https://www.lenskart.com/transparent-full-rim-rectangle-medium-size-52-john-jacobs-rich-acetate-jj-e11724-c4-eyeglasses-dup.html,Transparent,,Wide,139 mm,,John Jacobs Computer Glasses,John Jacobs Computer Glasses,JJ E11724,"4000,4000",False,John Jacobs,[],0,True,eyeframe,[],1960,497,4.3,"Wide,Rectangle,John Jacobs Computer Glasses,Full Rim",JJCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,790,https://ds-static.lenskart.com/product_color_bubble_images/141843_bubble.png,BLU COMPUTER GLASSES,26633.0,,[],True,False,,[],https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,151.0,https://lookr-static.lenskart.com/frameassets/141843/android/sku_141843.glb,https://lookr-static.lenskart.com/frameassets/141843/ios/sku_141843.scn,,https://lookr-static.lenskart.com/frameassets/141843/orignal/sku_141843.glb
141846,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e11723-c3-dupc-eyeglasses_g_2421_image_pla.jpg,/j/o/john-jacobs-jj-e11723-c3-dupc-eyeglasses_g_2421_image_pla.jpg,[],https://www.lenskart.com/transparent-blue-full-rim-rectangle-medium-size-51-john-jacobs-rich-acetate-jj-e11723-c3-eyeglasses-dup.html,Transparent,,Medium,134 mm,,John Jacobs Computer Glasses,John Jacobs Computer Glasses,JJ E11723,"4000,4000",False,John Jacobs,[],0,True,eyeframe,[],1752,515,4.45,"Medium,Rectangle,John Jacobs Computer Glasses,Full Rim",JJCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,764,https://ds-static.lenskart.com/product_color_bubble_images/141846_bubble.png,BLU COMPUTER GLASSES,26633.0,,[],True,False,,[],https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,101.0,https://lookr-static.lenskart.com/frameassets/141846/android/sku_141846.glb,https://lookr-static.lenskart.com/frameassets/141846/ios/sku_141846.scn,,https://lookr-static.lenskart.com/frameassets/141846/orignal/sku_141846.glb
141844,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e11724-c2-dupc-eyeglasses_g_2612_image_pla.jpg,/j/o/john-jacobs-jj-e11724-c2-dupc-eyeglasses_g_2612_image_pla.jpg,[],https://www.lenskart.com/tortoise-blue-tortoise-full-rim-rectangle-medium-size-52-john-jacobs-rich-acetate-jj-e11724-c2-eyeglasses-dup.html,Dual Color,,Wide,139 mm,,John Jacobs Computer Glasses,John Jacobs Computer Glasses,JJ E11724,"4000,4000",False,John Jacobs,[],0,True,eyeframe,[],1026,202,4.3,"Wide,Rectangle,John Jacobs Computer Glasses,Full Rim",JJCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,117,https://ds-static.lenskart.com/product_color_bubble_images/141844_bubble.png,BLU COMPUTER GLASSES,26633.0,,[],True,False,,[],https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,151.0,https://lookr-static.lenskart.com/frameassets/141844/android/sku_141844.glb,https://lookr-static.lenskart.com/frameassets/141844/ios/sku_141844.scn,,https://lookr-static.lenskart.com/frameassets/141844/orignal/sku_141844.glb
141845,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e11723-c1-dupc-eyeglasses_john-jacobs-jj-e11723-c1-eyeglasses_g_4894_1.jpg,/j/o/john-jacobs-jj-e11723-c1-dupc-eyeglasses_john-jacobs-jj-e11723-c1-eyeglasses_g_4894_1.jpg,[],https://www.lenskart.com/grey-transparent-full-rim-rectangle-medium-size-51-john-jacobs-rich-acetate-jj-e11723-c1-eyeglasses-dup.html,Dual Color,,Medium,134 mm,,John Jacobs Computer Glasses,John Jacobs Computer Glasses,JJ E11723,"4000,4000",False,John Jacobs,[],0,True,eyeframe,[],924,250,4.45,"Medium,Rectangle,John Jacobs Computer Glasses,Full Rim",JJCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,1921,https://ds-static.lenskart.com/product_color_bubble_images/141845_bubble.png,BLU COMPUTER GLASSES,26633.0,,[],True,False,,[],https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,101.0,https://lookr-static.lenskart.com/frameassets/141845/android/sku_141845.glb,https://lookr-static.lenskart.com/frameassets/141845/ios/sku_141845.scn,,https://lookr-static.lenskart.com/frameassets/141845/orignal/sku_141845.glb
141849,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/blue-block-phone-&-computer-glasses:-gunmetal-black-full-rim-aviator-john-jacobs-supreme-steel-jj-e11687-c1_john-jacobs-jj-e11687-c1-dupc-eyeglasses_g_606522_02_2022.jpg,/j/i/blue-block-phone-&-computer-glasses:-gunmetal-black-full-rim-aviator-john-jacobs-supreme-steel-jj-e11687-c1_john-jacobs-jj-e11687-c1-dupc-eyeglasses_g_606522_02_2022.jpg,[],https://www.lenskart.com/gunmetal-black-full-rim-aviator-medium-size-55-john-jacobs-supreme-steel-jj-e11687-c1-eyeglasses-dup.html,Gunmetal,Everyday,Medium,136 mm,,John Jacobs Computer Glasses,John Jacobs Computer Glasses,JJ E11687,"4000,4000",False,John Jacobs,[],0,True,eyeframe,[],8771,2242,4.6,"Medium,Aviator,John Jacobs Computer Glasses,Full Rim",JJCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,697,https://ds-static.lenskart.com/product_color_bubble_images/141849_bubble.png,BLU COMPUTER GLASSES,26633.0,,[],True,False,,[],https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,101.0,https://lookr-static.lenskart.com/frameassets/141849/android/sku_141849.glb,https://lookr-static.lenskart.com/frameassets/141849/ios/sku_141849.scn,,https://lookr-static.lenskart.com/frameassets/141849/orignal/sku_141849.glb
141835,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/blue-block-phone-&-computer-glasses:-black-transparent-black-full-rim-wayfarer-john-jacobs-rich-acetate-jj-e11774-c2_john-jacobs-jj-e11774-c2-dupc-eyeglasses_eyeglasses_eyeglasses_j_259622_02_2022.jpg,/j/i/blue-block-phone-&-computer-glasses:-black-transparent-black-full-rim-wayfarer-john-jacobs-rich-acetate-jj-e11774-c2_john-jacobs-jj-e11774-c2-dupc-eyeglasses_eyeglasses_eyeglasses_j_259622_02_2022.jpg,[],https://www.lenskart.com/black-transparent-black-full-rim-wayfarer-medium-size-51-john-jacobs-rich-acetate-jj-e11774-c2-eyeglasses-dup.html,Dual Color,,Medium,134 mm,,John Jacobs Computer Glasses,John Jacobs Computer Glasses,JJ E11774,"4000,4000",False,John Jacobs,[],0,True,eyeframe,[],3102,662,4.4,"Medium,Wayfarer,John Jacobs Computer Glasses,Full Rim",JJCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,1,https://ds-static.lenskart.com/product_color_bubble_images/141835_bubble.png,BLU COMPUTER GLASSES,26633.0,,[],True,False,,[],https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,99.0,https://lookr-static.lenskart.com/frameassets/141835/android/sku_141835.glb,https://lookr-static.lenskart.com/frameassets/141835/ios/sku_141835.scn,,https://lookr-static.lenskart.com/frameassets/141835/orignal/sku_141835.glb
141794,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e10007-c3-dupc-eyeglasses_john-jacobs-jj-e10007-c3-eyeglasses_G_8346.jpg,/j/o/john-jacobs-jj-e10007-c3-dupc-eyeglasses_john-jacobs-jj-e10007-c3-eyeglasses_G_8346.jpg,[],https://www.lenskart.com/brown-tortoise-full-rim-rectangle-small-size-48-john-jacobs-rich-acetate-jj-e10007-c3-eyeglasses-dup.html,Brown,,Narrow,130 mm,,John Jacobs Computer Glasses,John Jacobs Computer Glasses,JJ E10007,"4000,4000",False,John Jacobs,[],0,True,eyeframe,[],632,101,4.15,"Narrow,Rectangle,John Jacobs Computer Glasses,Full Rim",JJCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,180,https://ds-static.lenskart.com/product_color_bubble_images/141794_bubble.png,BLU COMPUTER GLASSES,26633.0,,[],True,False,,[],https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,108.0,https://lookr-static.lenskart.com/frameassets/141794/android/sku_141794.glb,https://lookr-static.lenskart.com/frameassets/141794/ios/sku_141794.scn,,https://lookr-static.lenskart.com/frameassets/141794/orignal/sku_141794.glb
141861,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e11675-c2-dupc-eyeglasses_g_0134_1.jpg,/j/o/john-jacobs-jj-e11675-c2-dupc-eyeglasses_g_0134_1.jpg,[],https://www.lenskart.com/black-gunmetal-full-rim-hexagon-small-size-50-john-jacobs-supreme-steel-jj-e11675-c2-eyeglasses-dup.html,Black,Working,Medium,135 mm,,John Jacobs Computer Glasses,John Jacobs Computer Glasses,JJ E11675,"4000,4000",False,John Jacobs,[],0,True,eyeframe,[],4875,2622,4.7,"Medium,Hexagonal,John Jacobs Computer Glasses,Full Rim",JJCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,1014,https://ds-static.lenskart.com/product_color_bubble_images/141861_bubble.png,BLU COMPUTER GLASSES,26633.0,,[],True,False,,[],https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,211.0,https://lookr-static.lenskart.com/frameassets/141861/android/sku_141861.glb,https://lookr-static.lenskart.com/frameassets/141861/ios/sku_141861.scn,,https://lookr-static.lenskart.com/frameassets/141861/orignal/sku_141861.glb
141860,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e11676-c3-dupc-eyeglasses_G_1134.jpg,/j/o/john-jacobs-jj-e11676-c3-dupc-eyeglasses_G_1134.jpg,[],https://www.lenskart.com/matte-black-gunmetal-full-rim-square-medium-size-52-john-jacobs-supreme-steel-jj-e11676-c3-eyeglasses-dup.html,Black,,Wide,140 mm,,John Jacobs Computer Glasses,John Jacobs Computer Glasses,JJ E11676,"4000,4000",False,John Jacobs,[],0,True,eyeframe,[],2653,590,4.35,"Wide,Square,John Jacobs Computer Glasses,Full Rim",JJCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,877,https://ds-static.lenskart.com/product_color_bubble_images/141860_bubble.png,BLU COMPUTER GLASSES,26633.0,,[],True,False,,[],https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,90.0,https://lookr-static.lenskart.com/frameassets/141860/android/sku_141860.glb,https://lookr-static.lenskart.com/frameassets/141860/ios/sku_141860.scn,,https://lookr-static.lenskart.com/frameassets/141860/orignal/sku_141860.glb
141857,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/blue-block-phone---computer-glasses:-black-full-rim-square-john-jacobs-supreme-steel-jj-e11680-c3_john-jacobs-jj-e11680-c3-eyeglasses_g_8885_05_july23.jpg,/j/i/blue-block-phone---computer-glasses:-black-full-rim-square-john-jacobs-supreme-steel-jj-e11680-c3_john-jacobs-jj-e11680-c3-eyeglasses_g_8885_05_july23.jpg,[],https://www.lenskart.com/black-gunmetal-full-rim-square-small-size-49-john-jacobs-supreme-steel-jj-e11680-c3-eyeglasses-dup.html,Black,,Narrow,132 mm,,John Jacobs Computer Glasses,John Jacobs Computer Glasses,JJ E11680,"4000,4000",False,John Jacobs,[],0,True,eyeframe,[],4900,724,4.5,"Narrow,Square,John Jacobs Computer Glasses,Full Rim",JJCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,1988,https://ds-static.lenskart.com/product_color_bubble_images/141857_bubble.png,BLU COMPUTER GLASSES,26633.0,,[],True,False,,[],https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,156.0,https://lookr-static.lenskart.com/frameassets/141857/android/sku_141857.glb,https://lookr-static.lenskart.com/frameassets/141857/ios/sku_141857.scn,,https://lookr-static.lenskart.com/frameassets/141857/orignal/sku_141857.glb
141851,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e11686-c1-dupc-eyeglasses_G_6948.jpg,/j/o/john-jacobs-jj-e11686-c1-dupc-eyeglasses_G_6948.jpg,[],https://www.lenskart.com/matte-black-silver-full-rim-aviator-small-size-53-john-jacobs-supreme-steel-jj-e11686-c1-eyeglasses-dup.html,Silver,Party,Medium,135 mm,,John Jacobs Computer Glasses,John Jacobs Computer Glasses,JJ E11686,"4000,4000",False,John Jacobs,[],0,True,eyeframe,[],7692,1482,4.45,"Medium,Aviator,John Jacobs Computer Glasses,Full Rim",JJCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,186,https://ds-static.lenskart.com/product_color_bubble_images/141851_bubble.png,BLU COMPUTER GLASSES,26633.0,,[],True,False,,[],https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,138.0,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/141851/android/sku_141851.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/141851/ios/sku_141851.scn,https://3d-asset-lookr.s3-ap-southeast-1.amazonaws.com/frameassets/131443/orignal/sku_131443.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/141851/orignal/sku_141851.glb
141850,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/blue-block-phone-&-computer-glasses:-gunmetal-black-full-rim-aviator-john-jacobs-supreme-steel-jj-e11686-c5_john-jacobs-jj-e11686-c5-dupc-eyeglasses_g_525922_02_2022.jpg,/j/i/blue-block-phone-&-computer-glasses:-gunmetal-black-full-rim-aviator-john-jacobs-supreme-steel-jj-e11686-c5_john-jacobs-jj-e11686-c5-dupc-eyeglasses_g_525922_02_2022.jpg,[],https://www.lenskart.com/gunmetal-black-full-rim-aviator-small-size-53-john-jacobs-supreme-steel-jj-e11686-c5-eyeglasses-dup.html,Grey,Working,Medium,135 mm,,John Jacobs Computer Glasses,John Jacobs Computer Glasses,JJ E11686,"4000,4000",False,John Jacobs,[],0,True,eyeframe,[],4830,1085,4.45,"Medium,Aviator,John Jacobs Computer Glasses,Full Rim",JJCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,665,https://ds-static.lenskart.com/product_color_bubble_images/141850_bubble.png,BLU COMPUTER GLASSES,26633.0,,[],True,False,,[],https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,138.0,,https://lookr-static.lenskart.com/frameassets/141850/ios/sku_141850.scn,,https://lookr-static.lenskart.com/frameassets/141850/orignal/sku_141850.glb
140777,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e10006-c3-dup-eyeglasses_j_123_0533_1.jpg,/j/o/john-jacobs-jj-e10006-c3-dup-eyeglasses_j_123_0533_1.jpg,[],https://www.lenskart.com/tortoise-full-rim-wayfarer-small-size-49-john-jacobs-online-rich-acetate-jj-e10006-c3-smartphone-pc-eyeglasses.html,Brown,,Medium,137 mm,,John Jacobs Computer Glasses,John Jacobs Computer Glasses,JJ E10006,"4000,4000",False,John Jacobs,[],0,True,eyeframe,[],492,112,4.35,"Medium,Wayfarer,John Jacobs Computer Glasses,Full Rim",JJCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,9,https://ds-static.lenskart.com/product_color_bubble_images/140777_bubble.png,BLU COMPUTER GLASSES,26633.0,,[],True,False,,[],https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,40.0,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/113122/android/sku_113122.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/113122/ios/sku_113122.scn,https://3d-asset-lookr.s3-ap-southeast-1.amazonaws.com/frameassets/113122/orignal/sku_113122.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/113122/orignal/sku_113122.glb
