customer_id,product_id,quantity,transaction_date,transaction_id
CUST1001,207375,4,2023-01-31T12:03:52.254519,eb393b8c-7675-4a4d-99f4-e7d765c90560
CUST1421,145974,3,2022-09-04T22:02:39.661125,8e68137e-8957-4b4e-ac51-d068773ad1c4
CUST9541,147382,5,2022-09-11T17:55:00.518146,9d09680e-0875-4dc0-9968-ac14a55c5d29
CUST2840,153017,1,2022-03-12T12:57:19.403152,7f1bd607-48af-4842-94b8-92a13c813472
CUST7627,151235,10,2022-05-16T04:46:46.670370,1124c520-d772-42f6-86c0-e60e361b50b6
CUST1121,209774,9,2023-06-15T07:28:57.960480,aacec255-8d09-4e3d-85ab-51a38457166c
CUST4216,209941,6,2022-11-22T05:54:22.373133,eeada64a-df51-49f0-beb2-017cebb32596
CUST5694,201058,10,2023-11-14T07:38:29.188827,0ba5d5ec-e989-47fd-95fd-9b9104e71609
CUST4186,207361,1,2023-09-28T17:02:27.666880,043b4724-ee42-4c79-8ef5-5c914067f466
CUST6524,149041,3,2022-05-27T20:05:20.688570,c9e033cd-656e-4f3a-b1b2-10f458e160d0
CUST4693,212311,9,2023-10-21T01:06:40.401244,300c39c7-f56a-4a10-a47c-e75352cade2d
CUST5148,205702,6,2023-12-27T16:58:29.268864,78a4017f-872c-4e7b-87c9-1c6a4e9654ca
CUST3010,210952,8,2023-04-26T10:54:19.259510,96ecf70b-f110-445b-8a83-3e20dc624d40
CUST2880,206943,9,2023-11-09T03:58:46.684942,bdd008b9-ff24-421a-8331-f4d22ece870a
CUST4560,210076,4,2023-12-02T14:22:36.636536,dcc773ce-9d35-4f1e-99f3-4c739acff4a0
CUST9491,213276,7,2023-03-05T06:27:29.888807,ee893d4d-ba81-443f-aa89-a57035144f09
CUST7126,201397,2,2023-08-23T16:28:03.315007,de17ccb0-a9a1-468d-8e78-2b423f09e8e9
CUST5905,147682,7,2022-03-30T18:15:50.530894,1cc84d22-e117-46ae-a3e6-b5089091a2d7
CUST9310,137699,3,2023-08-08T14:18:52.064142,15e2b8d6-213a-4710-adc4-92f8f431be35
CUST7987,206123,6,2023-05-04T17:22:01.079437,75128083-6902-43db-9996-ab378a4522bf
CUST2451,147680,5,2024-02-12T19:28:50.142582,8b3b7320-ab07-4f89-80c6-ea7fdc3e4e28
CUST7034,213246,7,2023-12-16T12:50:23.562280,0a5620b2-efb4-4711-9a3d-659b4f3135e1
CUST3355,135529,10,2022-04-12T02:13:25.135500,676347c2-c0ac-40dd-949c-482c5cb4e64b
CUST6336,208206,2,2023-06-20T23:02:19.804268,c68815ed-ba69-4b3a-9699-9ec813d12a0d
CUST8867,150409,8,2023-05-18T02:30:44.777404,20ba358b-5d70-41e8-8385-f0311e21c887
CUST9256,208192,5,2024-01-26T14:51:09.646957,e5bccc0f-d89f-4006-afb5-e4e585aae9ba
CUST6306,212297,10,2022-11-20T16:28:05.680103,7e0cd223-38e4-4a98-9c68-364163e15f4f
CUST6079,209536,3,2023-12-27T06:17:02.771710,fe9d1fd7-3d71-4995-9f84-e5eda3f3f0c9
CUST0432,211057,10,2023-07-01T14:53:17.269800,2742c7a6-8e3c-4b3e-837c-ddb9ac520365
CUST3930,146012,9,2024-02-23T00:08:40.760527,61370241-653d-496d-a804-4baba66c8c9d
CUST1422,213243,5,2022-08-29T16:42:27.686686,d95cf201-1b93-4617-b0bd-ca813a2df2ad
CUST7160,149149,6,2023-08-22T03:34:50.290755,ff8075d0-9728-4fd6-945f-6559fcf29b48
CUST5845,150891,2,2022-06-19T15:47:06.736722,5a4876e4-856c-433c-bf8e-2afa1449fbd1
CUST6070,151277,6,2023-12-04T22:13:33.066565,f8873546-f213-4c2b-b02f-cf5597d8b10c
CUST1540,147921,10,2023-05-29T23:08:12.642535,52b69cfb-0a26-4ce3-95ec-4de3e793fa23
CUST0773,208277,10,2022-06-03T13:54:48.911092,914afb11-c713-442b-993c-1a046f39c92d
CUST9352,144915,9,2023-05-06T01:57:44.831127,92d49ada-093a-4db8-beeb-5cef1810eda5
CUST1103,200290,9,2023-09-01T05:32:49.885799,ed84037b-565f-4337-9188-1b85d9575a46
CUST3073,211060,9,2023-01-10T06:55:59.518497,a5dabe7d-9685-42b0-ad48-ce6e176a8e72
CUST3848,148065,3,2023-02-17T21:28:47.699769,400cd396-bdb5-4e9c-9c7c-f3b3e5f2ca9c
CUST1236,212311,4,2023-11-05T00:58:08.432052,8bf96ced-58b0-42ee-ae3e-7ca0399e40b2
CUST2121,208071,5,2022-07-24T03:55:56.706963,4810bf65-c236-4bc2-92f9-0792ad6caeea
CUST3875,150067,2,2022-03-22T14:41:31.722295,885574e9-f634-46fa-b6c0-c91f2cdd8055
CUST1949,139154,3,2022-06-28T23:53:15.751796,91dd642d-ecd7-4d59-88cb-a4f176c94959
CUST6601,204402,9,2022-09-09T01:17:27.817182,120de8c5-3cb6-4112-bf14-d24baa25c6f8
CUST9283,200571,9,2022-09-08T00:58:56.116156,e473e21c-4248-4c71-83c0-183b5151b86f
CUST6595,145595,10,2022-11-01T05:55:25.899305,c16a55d2-3c5c-4868-9b16-fe0bf04a0fd2
CUST0107,145420,5,2022-10-07T02:05:35.528794,9e891d4c-0fac-4511-bbda-f6d439000ee0
CUST1054,206770,5,2022-03-23T06:27:04.091457,0d236e07-2c44-44f1-91ba-fc162736f89e
CUST8281,144848,1,2022-07-11T11:17:34.984554,e7c121ba-9513-4d35-afbe-150dca50df07
CUST6133,141866,5,2022-08-05T15:22:18.545468,bde5dc2c-7616-4474-8358-476289d9e124
CUST2843,152555,6,2023-05-13T14:25:37.529649,9a918a6e-31cd-47a8-9445-b9912c77a5be
CUST6453,148040,8,2024-01-24T03:35:46.921871,9cc528a0-6158-48a7-9e96-feb94e3ecb7c
CUST6850,149930,10,2023-12-11T07:23:53.801202,8acf9534-982c-495d-b1ea-e2863ffd8278
CUST7020,136390,6,2023-02-19T18:34:59.839336,926fe47d-4430-42df-976d-d4c487476a45
CUST2423,201423,4,2022-05-02T18:08:06.325820,186f087c-f9da-48ea-b91d-75d18902116e
CUST5172,200989,2,2023-10-15T23:13:22.533662,1acc1db1-8fd8-4b78-9a6c-658323c1a2ef
CUST4157,206853,9,2024-02-06T19:48:02.145183,371eed02-d01d-4aaa-9be8-c403dcd13eeb
CUST5617,150985,1,2023-02-02T16:53:20.391631,e1346f56-cd4c-4d7a-b033-7e7db3f9dbb2
CUST9623,147424,10,2023-08-09T03:51:48.207776,d444cc25-0ed7-4345-aae5-1bcf49078711
CUST0161,201535,9,2023-05-05T21:33:35.124218,81c9f2b6-872d-40cf-b71e-e0d68e25ac46
CUST5216,211228,6,2023-01-12T11:27:06.604195,0af7f299-5ec1-411e-9b3a-74d5d101d66c
CUST5951,149878,4,2022-07-26T04:45:40.917711,0116943b-fca0-466d-b5e3-a742aa2021fc
CUST7834,206191,7,2022-04-28T05:22:41.072685,c2d8f38d-de73-434f-b314-b8641124aa7e
CUST2672,206662,10,2023-06-21T03:29:47.261426,a287dff3-1c06-420b-b10d-8b883b337f36
CUST7388,147413,8,2022-05-27T19:41:06.636481,8e18a482-1214-4ddf-b992-a3b18fbe50f7
CUST7030,206549,7,2023-10-03T21:45:33.478223,e85fa066-ce1a-4182-b0b2-1f1de849461e
CUST6918,211296,5,2024-02-04T20:37:15.636048,1e2c4632-bd32-49ea-a794-48b9a17d64d3
CUST1789,150594,8,2023-08-11T04:14:46.639714,38a465e7-212b-47d0-a181-cde58a26de43
CUST0511,148910,2,2022-06-22T10:36:05.173718,01143f5b-642c-476f-8e8e-a1596cc6eabe
CUST3540,200355,10,2023-11-22T14:50:38.468210,869cae2a-4cb3-486b-9ed3-5c726473b8de
CUST5975,213223,5,2023-11-04T00:49:56.050982,45adf7c8-50f3-43f7-8861-2f6ba3c6203d
CUST1098,200911,7,2023-08-13T05:15:51.785994,a2eda93a-d7c1-4782-8198-240fdd5ce94a
CUST2079,210781,4,2022-05-05T08:48:58.472566,2f4ca79e-c19c-4079-b39a-099fab0a7afa
CUST1387,205101,6,2022-07-22T15:04:01.248940,31e22e7b-30ea-4607-bdd7-1c19673ca4bf
CUST2117,212914,10,2022-06-18T14:18:47.229626,a15ebbd3-4758-4486-a0a1-6f8a6a05fea1
CUST1288,213094,10,2023-02-26T08:57:58.940830,dff5eb5c-7094-41c4-b98d-07d6c4d76fa0
CUST1586,212028,5,2022-05-23T15:15:09.364044,ace56705-1efb-44a3-b858-d358fae0dd37
CUST8695,215326,3,2023-10-23T15:50:38.810921,3b10c999-e550-4a4d-b648-3496b104c217
CUST8987,213213,7,2022-03-29T15:29:19.635507,07934671-06ed-4006-9415-55eac1ac85c3
CUST7650,201245,10,2023-03-11T01:46:17.432153,437bc4d6-a1ab-49db-8159-ba74ded01674
CUST5468,128939,7,2023-06-26T10:38:51.615605,c71c3722-fffb-44a6-b4e7-3d6c651eb778
CUST8499,149142,6,2022-10-03T11:09:23.303580,e6387fb0-0888-407f-8cf6-142f40a9e4c6
CUST2656,210671,10,2023-12-30T08:37:22.621945,4c8046fa-a8a9-47da-8cfc-7ead81169993
CUST3426,211390,7,2022-06-13T11:23:20.966607,e9f04c7d-4df9-4d79-96cb-84c4c41578e9
CUST3071,209726,6,2023-06-09T15:58:26.755801,c24f91dc-fc12-44c8-94ff-84a3e5dc5422
CUST0643,212049,7,2022-12-13T17:16:11.370245,9592abff-418d-478c-a0f4-dfcec32bb28c
CUST3468,147407,3,2022-08-15T22:32:29.668849,83c84245-dcab-43b0-98a1-64f5cbddc355
CUST8995,135028,9,2022-11-06T09:53:35.838481,e27afdec-1460-4cf6-877d-5c29cd3574bf
CUST0029,147600,1,2023-06-15T01:11:38.648422,13c6b704-152b-46c3-bcd2-9338291195bd
CUST3590,205505,2,2022-06-15T15:43:45.871242,bdabc131-676a-4dfd-b44b-ef244ab3ef81
CUST0804,212108,3,2023-03-14T12:49:10.378641,a780c46b-09db-41dc-8b20-b82ac24b9823
CUST2412,209255,5,2023-02-22T14:12:03.305498,f6e47698-6c55-47fb-87fd-2a31c4a3d3d9
CUST7528,151127,8,2022-09-09T20:11:54.304091,dd39e838-f540-466d-a7fa-8e591ad4f5dd
CUST1584,135210,5,2023-11-02T12:09:35.573841,b99ed60b-ae92-47c1-b7dd-a4173f78e640
CUST8050,209586,3,2022-06-21T04:09:28.049416,4ba5436a-df75-44a6-9b87-ad1816d377cb
CUST1310,201253,2,2023-03-30T01:13:21.222878,46fa9435-9190-4f04-91a4-39c9f84a9f8e
CUST6992,152244,7,2023-02-23T14:51:43.251085,81f3347c-49d4-4009-a861-003c6668d029
CUST6774,218808,8,2023-08-25T20:45:16.079110,c60da57a-c3c3-464e-beaa-103d34edccee
CUST2336,206039,10,2023-05-16T18:14:41.569821,c81b0965-0fb9-494e-93cd-df2c85809388
CUST6240,201448,7,2023-05-02T18:45:59.606125,95eb918e-1563-43d1-98d3-b726377c72cd
CUST1941,137918,6,2023-04-05T21:57:05.792988,7c2ba1cd-31fc-4e0c-8ca6-bf5d28608799
CUST2542,212604,7,2023-01-31T09:58:11.101748,65b2925c-4f3f-4990-b88a-328a89ff66d3
CUST8028,209720,8,2022-05-23T17:45:30.139685,d3fbd827-408b-4cb6-ba21-65430a17013b
CUST4329,152519,1,2022-10-28T09:24:31.830900,e934b046-338b-46b2-8024-7de564080a66
CUST1382,207688,7,2023-07-24T08:02:01.416001,dd9fe2fd-1f21-4703-bed0-4416f583d482
CUST8346,148937,6,2024-01-30T17:54:24.279883,dd359778-f2a4-4488-863e-0cbbbf5ebef5
CUST0458,206786,1,2023-12-24T14:43:06.261232,e16f527c-eb9c-4410-99f1-456c9793a519
CUST7830,201420,3,2023-10-20T00:21:48.712071,1e343b9c-4ab1-409c-ae7d-ce8460fe6da6
CUST1751,148596,4,2022-06-29T05:52:55.929771,84ebc63e-3e9e-41be-b420-a1bcc70ca494
CUST9226,152534,8,2023-11-25T03:40:38.348599,c9f5bcbb-5126-4631-bd5a-bb366f7f34de
CUST8749,151049,9,2024-01-11T21:45:12.965063,676af233-2728-4a0c-af90-0dbcc0a806ed
CUST7171,212412,10,2023-11-05T23:18:08.794983,d1b74ad1-262f-401d-8cc4-dff17dbed295
CUST3904,150673,8,2023-10-31T20:48:03.427526,cd3b2ed6-9f1c-4c90-a47f-373f8ace475d
CUST5714,150385,7,2023-12-14T21:23:14.792736,46f95556-0c55-411f-8d56-80d8ec8074b3
CUST9361,204342,3,2023-03-05T10:10:01.333915,e616985b-026f-43c5-bd43-2f952315da0e
CUST4066,200219,1,2022-11-15T16:12:46.252182,0701f94e-e16a-4a5f-9ba7-b43f8ebbacea
CUST3715,213465,2,2023-08-25T05:26:05.864317,1532edad-c6c5-41cb-b9a6-78b46ef08cdc
CUST4218,137500,10,2022-10-25T10:46:36.782949,86a0c764-0b72-4c22-ab47-c3897bfcd553
CUST8514,200315,6,2022-07-27T20:09:15.453798,fe9f2ab4-2d39-471c-9c7b-d18036f59681
CUST3811,209203,2,2023-11-15T23:10:38.724061,6b3bf72f-3394-4a01-b1cc-6455b562ce6d
CUST0542,135214,5,2022-04-28T15:06:21.142318,a54f7bbb-03f2-442e-ad4f-1c5fff8940c8
CUST7194,212296,8,2023-10-08T10:51:10.581157,a087724c-b545-494e-9924-5728ef2b8638
CUST4425,149584,6,2023-06-21T04:42:07.350502,29c441a0-b99a-4543-84e2-3fb0404576ed
CUST5813,212847,8,2023-08-23T14:19:04.215917,3312a5f4-8571-4bf9-b08e-f968216cab0f
CUST8526,145707,4,2023-12-28T13:15:43.903389,f87ea520-593a-4c2a-ac7e-1cfbe8aa8c7d
CUST0714,146477,9,2022-05-25T12:17:05.850902,93245117-111d-4ab8-85e4-c025d87925ad
CUST1288,152757,3,2023-04-12T08:33:38.088856,5488225f-4d4c-4608-ba37-bfd4856ae428
CUST8445,201281,7,2023-02-23T19:15:47.598950,ed57ec86-a8c2-46b0-8fe7-a184601afb11
CUST7835,208121,8,2024-01-11T19:50:37.342478,fab19d35-2266-47a2-9293-a917db57eefa
CUST2623,205231,1,2023-11-21T15:44:32.464113,2555b94d-ede0-4e89-97a0-de5f36955a06
CUST9571,211455,6,2022-12-21T20:11:52.359761,6ce0d3b2-6173-4b12-8677-e4cdd201eb21
CUST0624,213651,3,2023-07-25T20:59:17.394909,adca2840-e3c0-4a27-813d-817b3610ab57
CUST0152,208117,6,2023-05-24T15:52:03.889720,6768a35c-c222-4844-b89b-95ccf57203b9
CUST1130,212584,9,2022-12-24T13:30:45.020941,8a377ce3-ddb6-4004-809d-77feb7240ff7
CUST2858,208239,10,2023-11-27T13:10:46.027881,c5a2bc0c-d1ba-4c3f-bcd0-280f12005a4a
CUST6111,218807,5,2022-11-02T07:13:30.201541,a7af48a4-17eb-49f1-940c-9b4e5566a14b
CUST0297,200672,9,2022-10-26T09:46:35.126641,6254cd6a-9e83-40b0-a979-9969732f733b
CUST8511,210455,9,2022-07-11T14:46:39.579474,3b32a3e7-c8c0-4226-ad25-473c5b9c5af0
CUST5617,145634,10,2023-05-13T15:55:08.343247,d360e40b-e7f3-4d13-bd84-1625eb6ab04b
CUST1784,147589,4,2023-05-26T18:34:37.737530,1c32a5d1-033c-4841-a845-aa35c572d11e
CUST8348,209308,8,2022-08-16T02:35:49.977474,a45e9c37-56e8-44a7-a83c-b5cb7b19c677
CUST2709,200312,10,2024-02-16T20:24:54.765289,c148e418-8e21-42c6-b77a-2d0f472ab6f1
CUST9285,146978,3,2022-06-14T04:49:09.720753,62739c40-1884-4731-aac7-8ec284ef01cf
CUST3496,209111,10,2022-07-02T00:51:25.335358,3a62c1a9-6718-4f73-a223-ff01d977ac77
CUST0793,147597,3,2023-02-13T11:48:20.238062,3ef12eb1-625d-4c40-bb6c-444b31136a8b
CUST6307,208937,8,2023-05-24T23:50:14.316747,3a62caf8-0033-4a63-87e4-03b258d36df1
CUST3512,212316,3,2023-04-16T00:49:50.639841,76faaf27-7ac6-4851-bad3-47d28c1a895a
CUST9931,205631,1,2022-04-12T13:17:09.304259,ff9b8576-a817-4629-9cb2-f78bc1939b43
CUST3831,208982,10,2023-04-06T13:31:30.293195,a2050885-b6e1-4bd1-9376-d9aa8e1a217b
CUST7731,210020,5,2023-02-10T03:13:56.182552,db99687b-cea2-4fd0-8874-bdf4e084a106
CUST3370,201048,9,2022-10-23T21:42:18.151139,596fca1b-9404-4c6e-a231-c16f106056a9
CUST8029,150896,7,2023-08-12T08:52:11.455175,728419f9-f4ab-4ea5-96c2-ed03cda22d90
CUST0027,146576,6,2023-09-08T18:20:08.016335,6e03dc25-0bbc-4f94-9f68-74fcf86e392f
CUST1907,206046,2,2024-02-20T22:11:10.011715,b100e755-b8de-4a53-8268-676eca26d685
CUST0407,145413,6,2023-09-13T22:21:31.689551,9dd233c8-0c28-4d0e-a15d-0100e9095f96
CUST4715,213640,4,2023-03-13T12:14:04.985704,43dd7bd0-2ae4-4ffd-8145-0fdec92c3fd4
CUST6414,147248,9,2023-11-07T05:10:06.601245,319af764-2ca6-4170-a1e7-0b494a9e430e
CUST4726,152349,6,2022-03-07T17:49:17.710807,902de3db-fbc5-4ae3-a7e8-9a37b217e1ec
CUST5510,213465,1,2023-10-30T08:06:42.722306,a30e8bd1-cf34-4a9f-a492-13b8b1a6fb2e
CUST5895,144849,4,2023-04-17T08:12:22.525118,e90eb229-5da3-4004-8445-7d806491e080
CUST2036,208181,2,2023-01-14T03:07:12.486728,e0896835-b5da-4785-a810-527e8e9d9d5a
CUST4090,204345,2,2023-06-11T04:25:18.194679,42176ad8-0d5b-4062-904a-64aa808cb559
CUST3875,152668,8,2023-11-19T01:05:09.410966,4d1302cf-7c63-45bd-8dd5-8d69f0d63ba3
CUST5353,206125,6,2023-10-31T17:53:17.829484,98953de5-4fc9-4e4e-a7b2-ce91eac5e925
CUST9944,139011,9,2024-01-05T10:41:28.258904,0ba6ceff-22dd-4b91-a355-cf59bcf14ee1
CUST5722,209522,9,2023-11-12T12:25:45.949812,71cd0350-6731-49a0-afb1-728eaff0581c
CUST6447,205402,9,2022-06-17T20:01:50.049881,94b24f01-38b1-40e8-a314-ec1e9611ea27
CUST9700,152158,5,2023-06-02T16:31:39.086726,75b59970-81e2-4f49-953b-1abaf96676cb
CUST8429,201540,8,2023-03-06T03:33:01.533692,2294c12c-cdc5-4979-b188-9a48f1ae27d8
CUST1018,217431,3,2023-09-25T15:42:59.722658,f9e5faa8-bbc4-49f2-967c-f74aa76f307e
CUST4615,213258,6,2023-08-14T07:26:07.396970,be97f2ff-8a42-448a-a0c5-ff679144ea15
CUST1967,213168,7,2023-10-17T14:23:29.541869,f6cfcf76-370e-47ca-a9ed-9e5fd644c9ca
CUST7765,152938,2,2023-04-03T11:40:39.399462,81b49c48-16f8-479c-8f08-48e85fdcb878
CUST9738,130270,7,2023-07-17T23:39:53.277659,31d1d5e3-ed7d-49df-9e69-97f270118363
CUST1730,148322,5,2023-10-13T21:36:34.564646,1576565c-cdda-4d18-b39d-f59be288a4a5
CUST3524,147277,7,2022-12-06T06:39:58.178420,d9914470-37d3-4516-91e3-6c9e5e6eb4d3
CUST7401,213252,6,2022-10-20T16:54:32.279572,fd2837f3-ed62-49a4-9968-5f3a3142bea1
CUST1248,136173,1,2022-03-24T20:53:15.006480,d77d25ee-dc1b-441a-bf49-ea4b5ab88b75
CUST7122,146526,2,2022-07-31T10:39:01.843784,87a61290-d560-48ba-b3d7-9e09e09bb9fa
CUST1550,152987,8,2023-01-18T20:05:02.800702,5e7a7c45-bea8-4df0-aec6-2106af0c37c1
CUST7202,141836,1,2023-04-01T08:25:27.716418,c2c3ba7c-351e-4285-be74-1a433098bf72
CUST6949,144853,4,2022-04-19T23:32:24.469920,da3f2767-2258-4400-b694-fedc8404ab0a
CUST0634,208774,3,2022-04-04T13:47:06.042543,2625b688-5b85-4166-bfb1-3bec9317d7e2
CUST1400,152966,10,2023-05-20T03:29:16.725954,49ac26c4-20f0-4311-a442-57e73622c252
CUST5199,142834,2,2023-12-25T16:25:18.008897,af656db7-8c5d-4bbc-a785-36ad3535f941
CUST1909,211894,8,2023-01-16T03:26:33.207927,e63779a7-5fda-43f9-8bc1-4ffb159a5f81
CUST9652,153003,9,2024-01-01T10:03:34.627955,edd63e98-d3b6-4fcd-879b-957751f1460b
CUST3219,205305,1,2024-02-09T00:01:27.263883,0985a69a-6161-4d85-9fa2-301a0f63f443
CUST9780,210185,5,2022-04-04T06:55:53.232254,547da46d-8ab1-4f8b-929e-a92e66db7d9b
CUST7456,206786,5,2022-09-25T14:51:38.051302,a34bd6d4-941c-469b-ac04-62b921731a9f
CUST5996,149931,2,2023-06-11T08:36:32.469538,e93488fc-cb05-4cb6-9c92-41db5c05e009
CUST7315,211104,1,2023-02-16T09:07:51.487462,a829aec4-9456-4570-b01a-d85c472e600d
CUST6570,137776,8,2023-02-28T02:04:08.191103,2d1c8102-cd2b-4605-af05-cc414b9f7cb6
CUST1380,212899,6,2023-07-16T10:57:16.000955,afe67350-4de6-4bb3-89a8-4cfd6f021d9d
CUST5953,152461,9,2023-08-02T02:43:55.115574,54615c6f-f497-456b-9783-feec35255b88
CUST5293,153144,7,2022-04-14T02:18:37.191141,0f4beb00-f3ca-43bb-a413-77a8b9fa8c9d
CUST7588,138264,10,2024-03-01T13:35:46.449361,3da5f8e0-0a7a-46fe-a124-c48c6531fc8a
CUST3570,144390,3,2022-04-29T04:50:15.275250,ab76dcb0-58e5-4e2c-9f61-17c609261761
CUST9674,211946,3,2022-07-18T00:09:18.576099,71b6b217-262b-419c-b424-e287aeca2f3d
CUST6896,149152,9,2023-05-11T20:32:29.642065,6e70a1c9-7c3d-421e-9426-dec464a22f40
CUST3566,150937,7,2023-12-31T10:57:32.939022,ec3db18c-a5f5-47bf-ac23-00daa4ee2335
CUST4708,152666,3,2022-11-08T13:49:10.359521,8c082ec7-e797-4419-b7ed-6e98f19f6458
CUST7453,211010,10,2023-03-19T16:10:12.271169,459d3156-8c79-4a79-ae23-bdfe95ec7ad8
CUST1689,145392,5,2023-07-24T12:54:07.780130,9a9f6847-bbad-46b2-949f-bb0629a32a4a
CUST3375,213240,8,2023-08-16T13:08:33.499275,c7e62f37-85fb-40b9-a723-eaf51d7f65f7
CUST4563,213671,9,2022-04-02T14:19:08.857268,282d4e4d-5c5d-4fdb-bf9a-c038b5c43cd1
CUST4021,145108,1,2022-04-11T12:20:05.557267,ec14b492-9fff-4c5a-a62f-48c97e75b9db
CUST9498,112988,6,2023-11-22T11:52:21.135443,c78b4807-c805-4315-8500-4222594dab70
CUST1857,136467,10,2022-04-21T11:48:11.660560,57cc194f-0c0b-455c-84aa-6795fe5060da
CUST9434,143305,1,2022-03-26T18:51:08.101188,af494479-aff7-412b-9c56-314c76ea274d
CUST1086,201434,1,2023-10-03T23:30:09.213820,753cb6c0-035f-4568-91d6-f1a593735f37
CUST2493,149080,9,2023-01-29T04:35:33.347878,5ee036a6-36d5-4e6a-9839-099629331c69
CUST6021,148708,7,2022-03-26T19:58:48.731421,bfb7c14f-0725-4503-8d13-366616929f82
CUST5802,212735,9,2023-08-25T09:28:47.754136,9926684e-0baf-4355-87fc-a4210571c6c3
CUST5214,218809,3,2022-12-29T21:07:28.347163,b161ac6f-ba07-4b8c-a420-b6de01ac5e27
CUST2165,212026,9,2022-03-25T21:58:26.583219,c1a4c128-7401-4f6f-bbd3-3ca39dbe79df
CUST5981,211604,7,2022-08-06T23:27:31.864541,2c2c42bc-d38d-4d56-b6b1-c025dd620ab4
CUST8919,215376,4,2024-01-15T15:28:18.484035,9a2426a9-242e-48a4-8a45-44073a7bd1e6
CUST9166,200905,7,2023-08-16T08:04:36.442022,ac147e9b-b98a-4488-a24b-46361ae3770d
CUST1184,148303,6,2024-02-21T08:02:04.059312,f13685c8-d3f4-48d2-805c-7cc3760ddf58
CUST8597,209112,8,2022-07-14T00:58:24.241207,db221193-55b1-4314-8c0c-e5706bd730db
CUST0234,136403,2,2022-09-14T18:16:32.815624,a7714f66-316a-4fda-9d01-7bdbf457fb4e
CUST6188,152889,6,2022-07-07T02:33:58.482660,1fc69d82-8961-4f36-af30-8c87dc75de9e
CUST7605,207653,2,2023-08-23T01:57:06.442624,f348452e-88a7-49fa-b586-0e55357455c5
CUST5757,211495,2,2022-06-20T17:03:04.807463,33bf57e7-25d9-4def-86ab-a4635b228d96
CUST7893,209290,5,2023-06-09T12:00:12.983742,f4e4a776-404d-409e-afbe-b1fd94af8760
CUST9704,138246,4,2022-06-29T10:19:33.453465,ec1607d7-3ea1-4f72-abf7-1b082cca7cb6
CUST3467,209951,6,2023-10-10T18:34:48.382252,ba009273-2df3-48ab-95af-4ae5543c8b9b
CUST4828,148041,9,2022-07-26T09:49:25.478745,7329ac26-1e6b-403d-8294-dfa921141c48
CUST9607,138049,5,2023-11-18T18:35:09.256450,a0e25d65-fb49-403a-a530-56df80423cad
CUST5292,134732,6,2023-04-16T04:12:12.815028,d48d440a-98da-4fc4-87c1-82d2283d842a
CUST3907,209124,10,2023-05-14T05:02:48.687196,ad9bda2e-1a06-4448-bab2-556f9ae68450
CUST8420,205969,6,2022-07-23T01:11:54.561005,674a89ae-963d-4974-badd-f8edb79bb1ba
CUST6389,211306,4,2022-10-30T11:08:06.396624,9e3ef935-bb5a-4f41-8391-c45c900bb7fc
CUST0762,211940,5,2023-03-20T20:35:35.995142,40e340a8-a108-4e47-af85-d2efb73cb2eb
CUST0246,153103,6,2023-01-31T01:29:49.592428,bbda5cf3-f5c0-434d-9dd7-9e82b4daa0b2
CUST7714,134575,10,2022-12-03T12:26:16.809828,90d44ebb-f5ce-4a83-9b81-ab90dabb6c55
CUST2482,206801,1,2023-12-03T22:35:33.038518,94705749-cc27-4aa2-8ee1-20147a541af4
CUST1183,152167,8,2022-09-04T05:24:16.500045,061e760c-dbd0-468c-988e-0889c317544a
CUST9347,147948,3,2022-08-19T23:17:22.645764,b8d8bac2-d381-4d0b-9c37-b97d56d810b3
CUST1927,149198,2,2023-05-09T15:52:13.814417,2f900c40-307d-4e58-b584-838e20ea3217
CUST2182,152355,8,2022-07-13T12:25:08.672264,87fc661f-29fc-4aca-bd1f-1fdcda0233db
CUST3052,208991,10,2022-04-03T21:42:10.183972,9b8fb94e-cc9d-4409-9964-01606d75708b
CUST3148,200571,5,2023-04-13T12:42:05.473142,1708886f-31b1-4c04-80b0-6527420ec306
CUST8789,148379,2,2023-11-27T02:11:19.523873,d25ae91c-7b0c-468d-8d96-6d0e4e2a7c2a
CUST2031,210945,9,2023-03-01T04:48:34.629606,250bd02d-d4c0-4339-ae7c-1bac8a8ea8a0
CUST6452,206825,5,2022-09-24T01:10:24.546136,7e434e26-2968-4188-b975-b48bae3dabc9
CUST1993,150955,3,2022-10-05T04:47:43.048140,2579752f-ad41-4a6a-946e-a9d72adfb76a
CUST4736,206588,2,2022-09-07T18:08:55.487028,778faa01-135d-4e9e-9593-923944d928e7
CUST7729,206126,3,2022-05-04T15:29:52.903556,76469675-37fe-4398-b037-1325c39b1e9b
CUST7665,151033,3,2023-06-03T11:08:06.749934,15105386-71d1-4a93-b1de-73cdd9a1f679
CUST4698,206039,1,2022-09-09T15:18:54.850115,d0370607-f97d-4910-a890-49c5ab7cc692
CUST1851,144850,5,2022-04-28T16:19:59.390631,f0303315-a96a-4b6f-ae77-95e4f9e3479c
CUST4958,152756,10,2023-09-13T17:00:19.023633,5d092d86-d4c0-4b36-ad41-464abceb12d9
CUST5548,217201,5,2023-09-16T23:04:56.467925,07b86342-4c21-449f-b8fc-f2fdd46cb9ea
CUST6123,200379,4,2022-06-20T03:32:58.038923,3ce5a528-cd6a-45d6-adba-7ac67af238b3
CUST1476,152179,7,2023-05-15T07:30:53.643014,cfc14613-b98c-416f-9d02-3fd7d739c630
